# time C ID fromHost toHost size ttl
46739.2000 C floating2192-46739-19  c19 V0 1863 2147483647
46750.2000 C floating2193-46750-121  p121 V0 18175 2147483647
46756.6000 C floating2194-46757-86  t86 V0 2106 2147483647
46836.7000 C floating2195-46837-25  c25 V0 6739 2147483647
46845.2000 C floating2196-46845-50  w50 V0 13955 2147483647
46849.2000 C floating2197-46849-98  p98 V0 1448 2147483647
46862.2000 C floating2198-46862-46  w46 V0 12105 2147483647
46879.7000 C floating2199-46880-48  w48 V0 1337 2147483647
46899.2000 C floating2200-46899-84  t84 V0 17450 2147483647
46919.6000 C floating2201-46920-67  w67 V0 28289 2147483647
46922.1000 C floating2202-46922-105  p105 V0 11805 2147483647
46930.9000 C floating2203-46931-85  t85 V0 31325 2147483647
46934.7000 C floating2204-46935-112  p112 V0 26357 2147483647
46951.2000 C floating2205-46951-37  c37 V0 2835 2147483647
47003.5000 C floating2206-47003-35  c35 V0 43454 2147483647
47012.6000 C floating2207-47013-124  p124 V0 47492 2147483647
47063.4000 C floating2208-47063-18  c18 V0 8984 2147483647
47094.4000 C floating2209-47094-60  w60 V0 13859 2147483647
47104.2000 C floating2210-47104-66  w66 V0 42433 2147483647
47108.7000 C floating2211-47109-24  c24 V0 40530 2147483647
47113.4000 C floating2212-47113-63  w63 V0 33021 2147483647
47119.4000 C floating2213-47119-78  w78 V0 32686 2147483647
47122.4000 C floating2214-47122-28  c28 V0 38091 2147483647
47196.1000 C floating2215-47196-77  w77 V0 1756 2147483647
47245.7000 C floating2216-47246-96  p96 V0 31494 2147483647
47249.5000 C floating2217-47249-0  V0 V0 16034 2147483647
47254.4000 C floating2218-47254-117  p117 V0 34134 2147483647
47278.2000 C floating2219-47278-45  w45 V0 28313 2147483647
47289.2000 C floating2220-47289-58  w58 V0 7246 2147483647
47316.7000 C floating2221-47317-12  c12 V0 27324 2147483647
47341.0000 C floating2222-47341-102  p102 V0 40063 2147483647
47341.2000 C floating2223-47341-11  c11 V0 2101 2147483647
47408.7000 C floating2224-47409-70  w70 V0 37673 2147483647
47482.5000 C floating2225-47482-120  p120 V0 18441 2147483647
47498.1000 C floating2226-47498-56  w56 V0 18323 2147483647
47526.5000 C floating2227-47526-116  p116 V0 7188 2147483647
47550.0000 C floating2228-47550-100  p100 V0 19759 2147483647
47582.5000 C floating2229-47582-82  t82 V0 7284 2147483647
47592.3000 C floating2230-47592-94  p94 V0 32268 2147483647
47605.0000 C floating2231-47605-75  w75 V0 38229 2147483647
47607.8000 C floating2232-47608-97  p97 V0 25724 2147483647
47620.4000 C floating2233-47620-104  p104 V0 29885 2147483647
47658.1000 C floating2234-47658-69  w69 V0 21933 2147483647
47671.7000 C floating2235-47672-91  p91 V0 43165 2147483647
47674.7000 C floating2236-47675-43  w43 V0 19901 2147483647
47682.2000 C floating2237-47682-118  p118 V0 49263 2147483647
47726.5000 C floating2238-47726-27  c27 V0 16387 2147483647
47763.4000 C floating2239-47763-115  p115 V0 15867 2147483647
47771.8000 C floating2240-47772-33  c33 V0 36175 2147483647
47782.3000 C floating2241-47782-87  p87 V0 10720 2147483647
47783.8000 C floating2242-47784-72  w72 V0 3351 2147483647
47804.3000 C floating2243-47804-109  p109 V0 5539 2147483647
47928.4000 C floating2244-47928-123  p123 V0 2458 2147483647
47949.7000 C floating2245-47950-59  w59 V0 4628 2147483647
47964.4000 C floating2246-47964-73  w73 V0 2253 2147483647
47966.8000 C floating2247-47967-42  w42 V0 38004 2147483647
47984.8000 C floating2248-47985-38  c38 V0 15686 2147483647
47985.9000 C floating2249-47986-108  p108 V0 25663 2147483647
47995.1000 C floating2250-47995-47  w47 V0 27087 2147483647
47995.9000 C floating2251-47996-90  p90 V0 4793 2147483647
48017.9000 C floating2252-48018-14  c14 V0 43664 2147483647
48036.3000 C floating2253-48036-23  c23 V0 39884 2147483647
48039.7000 C floating2254-48040-57  w57 V0 11693 2147483647
48040.0000 C floating2255-48040-2  c2 V0 26043 2147483647
48064.5000 C floating2256-48064-1  c1 V0 16445 2147483647
48065.2000 C floating2257-48065-107  p107 V0 15201 2147483647
48092.2000 C floating2258-48092-39  c39 V0 25571 2147483647
48103.4000 C floating2259-48103-36  c36 V0 29404 2147483647
48115.9000 C floating2260-48116-101  p101 V0 32125 2147483647
48139.4000 C floating2261-48139-26  c26 V0 34829 2147483647
48151.7000 C floating2262-48152-92  p92 V0 6434 2147483647
48172.2000 C floating2263-48172-61  w61 V0 24639 2147483647
48193.0000 C floating2264-48193-68  w68 V0 38992 2147483647
48235.5000 C floating2265-48235-62  w62 V0 40637 2147483647
48246.1000 C floating2266-48246-64  w64 V0 46764 2147483647
48249.7000 C floating2267-48250-106  p106 V0 16303 2147483647
48280.5000 C floating2268-48280-5  c5 V0 35113 2147483647
48292.3000 C floating2269-48292-119  p119 V0 49498 2147483647
48297.5000 C floating2270-48297-21  c21 V0 18217 2147483647
48360.6000 C floating2271-48361-22  c22 V0 19146 2147483647
48378.4000 C floating2272-48378-49  w49 V0 40677 2147483647
48384.2000 C floating2273-48384-79  w79 V0 8406 2147483647
48392.9000 C floating2274-48393-122  p122 V0 23431 2147483647
48414.7000 C floating2275-48415-51  w51 V0 8751 2147483647
48424.2000 C floating2276-48424-17  c17 V0 11617 2147483647
48425.7000 C floating2277-48426-55  w55 V0 9985 2147483647
48446.8000 C floating2278-48447-81  t81 V0 9043 2147483647
48458.9000 C floating2279-48459-15  c15 V0 28731 2147483647
48482.3000 C floating2280-48482-13  c13 V0 30159 2147483647
48507.1000 C floating2281-48507-125  p125 V0 41084 2147483647
48550.8000 C floating2282-48551-83  t83 V0 16943 2147483647
48560.8000 C floating2283-48561-6  c6 V0 29863 2147483647
48569.5000 C floating2284-48569-20  c20 V0 4363 2147483647
48570.3000 C floating2285-48570-126  p126 V0 12453 2147483647
48594.7000 C floating2286-48595-111  p111 V0 8056 2147483647
48606.7000 C floating2287-48607-31  c31 V0 9565 2147483647
48607.4000 C floating2288-48607-41  w41 V0 26837 2147483647
48662.0000 C floating2289-48662-8  c8 V0 2105 2147483647
48670.2000 C floating2290-48670-95  p95 V0 39343 2147483647
48694.5000 C floating2291-48694-110  p110 V0 12891 2147483647
48704.8000 C floating2292-48705-76  w76 V0 1996 2147483647
48720.8000 C floating2293-48721-53  w53 V0 14440 2147483647
48740.6000 C floating2294-48741-74  w74 V0 14116 2147483647
48765.3000 C floating2295-48765-30  c30 V0 44189 2147483647
48859.5000 C floating2296-48859-52  w52 V0 22133 2147483647
48859.6000 C floating2297-48860-10  c10 V0 1077 2147483647
48889.3000 C floating2298-48889-32  c32 V0 23779 2147483647
48952.2000 C floating2299-48952-9  c9 V0 26453 2147483647
48972.8000 C floating2300-48973-71  w71 V0 27224 2147483647
48972.9000 C floating2301-48973-16  c16 V0 22009 2147483647
48996.1000 C floating2302-48996-3  c3 V0 36601 2147483647
49014.3000 C floating2303-49014-89  p89 V0 23054 2147483647
49066.6000 C floating2304-49067-54  w54 V0 16885 2147483647
49074.4000 C floating2305-49074-113  p113 V0 22235 2147483647
49085.7000 C floating2306-49086-114  p114 V0 1172 2147483647
49173.1000 C floating2307-49173-34  c34 V0 11779 2147483647
49181.1000 C floating2308-49181-4  c4 V0 28165 2147483647
49229.7000 C floating2309-49230-93  p93 V0 18454 2147483647
49235.8000 C floating2310-49236-77  w77 V0 33985 2147483647
49246.4000 C floating2311-49246-60  w60 V0 10566 2147483647
49248.9000 C floating2312-49249-112  p112 V0 7911 2147483647
49311.0000 C floating2313-49311-28  c28 V0 46233 2147483647
49313.5000 C floating2314-49313-63  w63 V0 15227 2147483647
49327.0000 C floating2315-49327-85  t85 V0 18968 2147483647
49372.9000 C floating2316-49373-48  w48 V0 24634 2147483647
49411.6000 C floating2317-49412-65  w65 V0 9768 2147483647
49419.0000 C floating2318-49419-50  w50 V0 9507 2147483647
49435.9000 C floating2319-49436-40  c40 V0 48563 2147483647
49438.0000 C floating2320-49438-7  c7 V0 8617 2147483647
49440.8000 C floating2321-49441-29  c29 V0 44242 2147483647
49506.1000 C floating2322-49506-103  p103 V0 5925 2147483647
49529.5000 C floating2323-49529-46  w46 V0 40826 2147483647
49554.8000 C floating2324-49555-88  p88 V0 19140 2147483647
49584.8000 C floating2325-49585-99  p99 V0 36371 2147483647
49584.9000 C floating2326-49585-37  c37 V0 4921 2147483647
49597.7000 C floating2327-49598-44  w44 V0 43034 2147483647
49624.2000 C floating2328-49624-124  p124 V0 39854 2147483647
49706.8000 C floating2329-49707-80  w80 V0 21432 2147483647
49711.3000 C floating2330-49711-35  c35 V0 16402 2147483647
49715.1000 C floating2331-49715-105  p105 V0 3754 2147483647
49735.5000 C floating2332-49735-58  w58 V0 32870 2147483647
49771.5000 C floating2333-49771-56  w56 V0 12656 2147483647
49778.9000 C floating2334-49779-120  p120 V0 18259 2147483647
49785.1000 C floating2335-49785-0  V0 V0 8649 2147483647
49840.3000 C floating2336-49840-86  t86 V0 15008 2147483647
49910.2000 C floating2337-49910-121  p121 V0 43771 2147483647
49918.3000 C floating2338-49918-25  c25 V0 31679 2147483647
49946.8000 C floating2339-49947-66  w66 V0 43047 2147483647
49952.4000 C floating2340-49952-70  w70 V0 49175 2147483647
49972.0000 C floating2341-49972-19  c19 V0 47273 2147483647
49984.3000 C floating2342-49984-94  p94 V0 21010 2147483647
50003.4000 C floating2343-50003-97  p97 V0 10855 2147483647
50008.6000 C floating2344-50009-75  w75 V0 14524 2147483647
50023.9000 C floating2345-50024-118  p118 V0 18236 2147483647
50044.7000 C floating2346-50045-91  p91 V0 23094 2147483647
50065.9000 C floating2347-50066-2  c2 V0 33252 2147483647
50094.0000 C floating2348-50094-98  p98 V0 17921 2147483647
50119.3000 C floating2349-50119-82  t82 V0 15056 2147483647
50160.8000 C floating2350-50161-67  w67 V0 36434 2147483647
50163.5000 C floating2351-50163-115  p115 V0 34751 2147483647
50173.8000 C floating2352-50174-12  c12 V0 20703 2147483647
50174.2000 C floating2353-50174-36  c36 V0 23138 2147483647
50214.6000 C floating2354-50215-61  w61 V0 7386 2147483647
50246.5000 C floating2355-50246-84  t84 V0 11578 2147483647
50252.7000 C floating2356-50253-78  w78 V0 41577 2147483647
50299.8000 C floating2357-50300-24  c24 V0 5813 2147483647
50301.8000 C floating2358-50302-42  w42 V0 33935 2147483647
50302.8000 C floating2359-50303-101  p101 V0 43548 2147483647
50303.0000 C floating2360-50303-96  p96 V0 34764 2147483647
50316.1000 C floating2361-50316-1  c1 V0 29647 2147483647
50340.9000 C floating2362-50341-73  w73 V0 13217 2147483647
50356.1000 C floating2363-50356-47  w47 V0 18092 2147483647
50358.8000 C floating2364-50359-69  w69 V0 13950 2147483647
50423.9000 C floating2365-50424-11  c11 V0 40941 2147483647
50436.5000 C floating2366-50436-18  c18 V0 2953 2147483647
50448.2000 C floating2367-50448-117  p117 V0 18191 2147483647
50474.5000 C floating2368-50474-123  p123 V0 39970 2147483647
50480.4000 C floating2369-50480-23  c23 V0 14471 2147483647
50509.3000 C floating2370-50509-90  p90 V0 42045 2147483647
50538.9000 C floating2371-50539-45  w45 V0 15488 2147483647
50560.4000 C floating2372-50560-62  w62 V0 14502 2147483647
50565.7000 C floating2373-50566-102  p102 V0 48876 2147483647
50586.9000 C floating2374-50587-38  c38 V0 11795 2147483647
50599.4000 C floating2375-50599-21  c21 V0 9344 2147483647
50599.4000 C floating2376-50599-26  c26 V0 3682 2147483647
50601.8000 C floating2377-50602-100  p100 V0 4354 2147483647
50669.6000 C floating2378-50670-64  w64 V0 34252 2147483647
50705.1000 C floating2379-50705-59  w59 V0 17735 2147483647
50721.8000 C floating2380-50722-106  p106 V0 46338 2147483647
50725.7000 C floating2381-50726-87  p87 V0 26028 2147483647
50747.9000 C floating2382-50748-43  w43 V0 5416 2147483647
50755.1000 C floating2383-50755-31  c31 V0 17876 2147483647
50757.8000 C floating2384-50758-49  w49 V0 25306 2147483647
50773.1000 C floating2385-50773-33  c33 V0 45537 2147483647
50817.2000 C floating2386-50817-109  p109 V0 46975 2147483647
50829.8000 C floating2387-50830-116  p116 V0 6867 2147483647
50886.8000 C floating2388-50887-122  p122 V0 30007 2147483647
50887.3000 C floating2389-50887-104  p104 V0 33150 2147483647
50896.3000 C floating2390-50896-72  w72 V0 43874 2147483647
50898.8000 C floating2391-50899-39  c39 V0 22244 2147483647
50909.8000 C floating2392-50910-27  c27 V0 31506 2147483647
50916.9000 C floating2393-50917-41  w41 V0 24373 2147483647
50935.9000 C floating2394-50936-107  p107 V0 49691 2147483647
50945.0000 C floating2395-50945-22  c22 V0 25616 2147483647
50952.6000 C floating2396-50953-95  p95 V0 37736 2147483647
50981.0000 C floating2397-50981-20  c20 V0 11617 2147483647
50982.0000 C floating2398-50982-108  p108 V0 24640 2147483647
51017.1000 C floating2399-51017-74  w74 V0 36292 2147483647
51053.4000 C floating2400-51053-92  p92 V0 39825 2147483647
51091.8000 C floating2401-51092-52  w52 V0 18945 2147483647
51097.9000 C floating2402-51098-111  p111 V0 4834 2147483647
51138.0000 C floating2403-51138-14  c14 V0 24155 2147483647
51154.1000 C floating2404-51154-57  w57 V0 10422 2147483647
51177.5000 C floating2405-51177-79  w79 V0 37226 2147483647
51177.8000 C floating2406-51178-68  w68 V0 31395 2147483647
51177.9000 C floating2407-51178-110  p110 V0 43064 2147483647
51221.4000 C floating2408-51221-6  c6 V0 33481 2147483647
51245.8000 C floating2409-51246-32  c32 V0 41571 2147483647
51255.3000 C floating2410-51255-125  p125 V0 25163 2147483647
51290.1000 C floating2411-51290-119  p119 V0 1892 2147483647
51302.1000 C floating2412-51302-55  w55 V0 19854 2147483647
51326.8000 C floating2413-51327-30  c30 V0 4587 2147483647
51336.8000 C floating2414-51337-17  c17 V0 6190 2147483647
51338.0000 C floating2415-51338-15  c15 V0 17690 2147483647
51347.2000 C floating2416-51347-54  w54 V0 40445 2147483647
51369.4000 C floating2417-51369-81  t81 V0 40001 2147483647
51376.5000 C floating2418-51376-60  w60 V0 24237 2147483647
51379.9000 C floating2419-51380-4  c4 V0 25025 2147483647
51448.5000 C floating2420-51448-83  t83 V0 47162 2147483647
51479.6000 C floating2421-51480-3  c3 V0 12005 2147483647
51505.8000 C floating2422-51506-16  c16 V0 11587 2147483647
51528.9000 C floating2423-51529-63  w63 V0 20634 2147483647
51601.0000 C floating2424-51601-126  p126 V0 20054 2147483647
51640.1000 C floating2425-51640-51  w51 V0 7253 2147483647
51643.6000 C floating2426-51644-71  w71 V0 38739 2147483647
51644.4000 C floating2427-51644-5  c5 V0 29934 2147483647
51738.0000 C floating2428-51738-13  c13 V0 21820 2147483647
51821.4000 C floating2429-51821-76  w76 V0 13842 2147483647
51872.2000 C floating2430-51872-53  w53 V0 41015 2147483647
51874.1000 C floating2431-51874-8  c8 V0 18726 2147483647
51892.8000 C floating2432-51893-9  c9 V0 16712 2147483647
51895.2000 C floating2433-51895-88  p88 V0 30382 2147483647
51953.1000 C floating2434-51953-113  p113 V0 8811 2147483647
51979.1000 C floating2435-51979-58  w58 V0 35807 2147483647
51982.8000 C floating2436-51983-89  p89 V0 10077 2147483647
51990.3000 C floating2437-51990-29  c29 V0 1046 2147483647
51995.5000 C floating2438-51995-7  c7 V0 22239 2147483647
51998.8000 C floating2439-51999-0  V0 V0 11546 2147483647
52004.1000 C floating2440-52004-35  c35 V0 8724 2147483647
52021.9000 C floating2441-52022-93  p93 V0 45375 2147483647
52062.5000 C floating2442-52062-86  t86 V0 46036 2147483647
52064.8000 C floating2443-52065-77  w77 V0 24665 2147483647
52097.1000 C floating2444-52097-121  p121 V0 49227 2147483647
52109.0000 C floating2445-52109-80  w80 V0 10946 2147483647
52161.1000 C floating2446-52161-50  w50 V0 23398 2147483647
52168.5000 C floating2447-52168-34  c34 V0 4706 2147483647
52170.5000 C floating2448-52170-25  c25 V0 36509 2147483647
52188.4000 C floating2449-52188-10  c10 V0 11021 2147483647
52195.4000 C floating2450-52195-97  p97 V0 49661 2147483647
52206.1000 C floating2451-52206-48  w48 V0 24152 2147483647
52216.1000 C floating2452-52216-114  p114 V0 22275 2147483647
52233.7000 C floating2453-52234-65  w65 V0 26527 2147483647
52256.5000 C floating2454-52256-36  c36 V0 26937 2147483647
52273.4000 C floating2455-52273-84  t84 V0 17642 2147483647
52282.0000 C floating2456-52282-91  p91 V0 24384 2147483647
52358.1000 C floating2457-52358-44  w44 V0 1553 2147483647
52398.2000 C floating2458-52398-105  p105 V0 8854 2147483647
52421.4000 C floating2459-52421-112  p112 V0 4225 2147483647
52435.1000 C floating2460-52435-42  w42 V0 2597 2147483647
52446.7000 C floating2461-52447-103  p103 V0 13202 2147483647
52525.0000 C floating2462-52525-56  w56 V0 43563 2147483647
52529.7000 C floating2463-52530-11  c11 V0 47975 2147483647
52541.8000 C floating2464-52542-70  w70 V0 38761 2147483647
52559.4000 C floating2465-52559-28  c28 V0 39725 2147483647
52564.7000 C floating2466-52565-85  t85 V0 2254 2147483647
52589.5000 C floating2467-52589-40  c40 V0 36357 2147483647
52590.3000 C floating2468-52590-99  p99 V0 48697 2147483647
52649.5000 C floating2469-52649-124  p124 V0 37445 2147483647
52660.8000 C floating2470-52661-118  p118 V0 38693 2147483647
52661.6000 C floating2471-52662-100  p100 V0 39933 2147483647
52694.5000 C floating2472-52694-90  p90 V0 19840 2147483647
52705.0000 C floating2473-52705-2  c2 V0 22468 2147483647
52705.6000 C floating2474-52706-61  w61 V0 32857 2147483647
52732.9000 C floating2475-52733-59  w59 V0 28980 2147483647
52736.9000 C floating2476-52737-123  p123 V0 14002 2147483647
52757.4000 C floating2477-52757-98  p98 V0 2355 2147483647
52782.8000 C floating2478-52783-120  p120 V0 11148 2147483647
52793.5000 C floating2479-52793-96  p96 V0 2919 2147483647
52794.7000 C floating2480-52795-31  c31 V0 27844 2147483647
52824.0000 C floating2481-52824-37  c37 V0 49400 2147483647
52824.7000 C floating2482-52825-75  w75 V0 48898 2147483647
52841.9000 C floating2483-52842-46  w46 V0 48758 2147483647
52877.8000 C floating2484-52878-106  p106 V0 12443 2147483647
52883.7000 C floating2485-52884-66  w66 V0 49090 2147483647
52888.6000 C floating2486-52889-21  c21 V0 33004 2147483647
52896.1000 C floating2487-52896-94  p94 V0 16960 2147483647
52992.7000 C floating2488-52993-12  c12 V0 5418 2147483647
52996.6000 C floating2489-52997-64  w64 V0 7082 2147483647
53000.0000 C floating2490-53000-87  p87 V0 42739 2147483647
53001.3000 C floating2491-53001-19  c19 V0 3148 2147483647
53055.4000 C floating2492-53055-33  c33 V0 4586 2147483647
53144.8000 C floating2493-53145-117  p117 V0 49924 2147483647
53165.5000 C floating2494-53165-116  p116 V0 42851 2147483647
53184.3000 C floating2495-53184-115  p115 V0 43567 2147483647
53191.8000 C floating2496-53192-52  w52 V0 16635 2147483647
53219.0000 C floating2497-53219-107  p107 V0 29089 2147483647
53219.3000 C floating2498-53219-82  t82 V0 24168 2147483647
53224.8000 C floating2499-53225-67  w67 V0 2781 2147483647
53248.2000 C floating2500-53248-49  w49 V0 6427 2147483647
53254.4000 C floating2501-53254-73  w73 V0 39756 2147483647
53280.8000 C floating2502-53281-26  c26 V0 10202 2147483647
53296.1000 C floating2503-53296-68  w68 V0 49766 2147483647
53301.0000 C floating2504-53301-23  c23 V0 47518 2147483647
53367.0000 C floating2505-53367-38  c38 V0 46395 2147483647
53413.6000 C floating2506-53414-18  c18 V0 4251 2147483647
53420.1000 C floating2507-53420-122  p122 V0 35760 2147483647
53420.7000 C floating2508-53421-30  c30 V0 3651 2147483647
53465.6000 C floating2509-53466-102  p102 V0 42098 2147483647
53486.0000 C floating2510-53486-78  w78 V0 10480 2147483647
53489.2000 C floating2511-53489-57  w57 V0 7016 2147483647
53509.1000 C floating2512-53509-4  c4 V0 17197 2147483647
53530.6000 C floating2513-53531-62  w62 V0 27091 2147483647
53539.5000 C floating2514-53539-69  w69 V0 36375 2147483647
53539.8000 C floating2515-53540-92  p92 V0 20979 2147483647
53541.1000 C floating2516-53541-24  c24 V0 22498 2147483647
53544.8000 C floating2517-53545-47  w47 V0 22785 2147483647
53568.8000 C floating2518-53569-104  p104 V0 31278 2147483647
53578.2000 C floating2519-53578-101  p101 V0 31102 2147483647
53592.2000 C floating2520-53592-1  c1 V0 46485 2147483647
53628.0000 C floating2521-53628-39  c39 V0 7045 2147483647
53631.2000 C floating2522-53631-32  c32 V0 29923 2147483647
53631.6000 C floating2523-53632-109  p109 V0 6672 2147483647
53632.0000 C floating2524-53632-15  c15 V0 22770 2147483647
53634.9000 C floating2525-53635-55  w55 V0 46433 2147483647
53670.3000 C floating2526-53670-54  w54 V0 34599 2147483647
53713.4000 C floating2527-53713-22  c22 V0 35128 2147483647
53735.8000 C floating2528-53736-81  t81 V0 36981 2147483647
53756.5000 C floating2529-53756-71  w71 V0 11190 2147483647
53861.6000 C floating2530-53862-45  w45 V0 25543 2147483647
53878.4000 C floating2531-53878-79  w79 V0 45597 2147483647
53879.1000 C floating2532-53879-14  c14 V0 7531 2147483647
53886.2000 C floating2533-53886-126  p126 V0 49152 2147483647
53888.9000 C floating2534-53889-41  w41 V0 17796 2147483647
53897.7000 C floating2535-53898-43  w43 V0 16441 2147483647
54021.4000 C floating2536-54021-110  p110 V0 47441 2147483647
54055.2000 C floating2537-54055-17  c17 V0 48998 2147483647
54057.5000 C floating2538-54057-16  c16 V0 9677 2147483647
54117.7000 C floating2539-54118-108  p108 V0 46961 2147483647
54192.2000 C floating2540-54192-6  c6 V0 15417 2147483647
54194.8000 C floating2541-54195-86  t86 V0 21178 2147483647
54211.1000 C floating2542-54211-5  c5 V0 44605 2147483647
54212.4000 C floating2543-54212-7  c7 V0 31749 2147483647
54213.7000 C floating2544-54214-89  p89 V0 33018 2147483647
54221.6000 C floating2545-54222-72  w72 V0 6191 2147483647
54225.3000 C floating2546-54225-95  p95 V0 11620 2147483647
54242.9000 C floating2547-54243-83  t83 V0 37288 2147483647
54254.1000 C floating2548-54254-34  c34 V0 35801 2147483647
54259.3000 C floating2549-54259-20  c20 V0 14192 2147483647
54277.9000 C floating2550-54278-27  c27 V0 15479 2147483647
54309.6000 C floating2551-54310-74  w74 V0 19087 2147483647
54337.7000 C floating2552-54338-111  p111 V0 12526 2147483647
54381.5000 C floating2553-54381-3  c3 V0 22684 2147483647
54411.4000 C floating2554-54411-125  p125 V0 33016 2147483647
54427.0000 C floating2555-54427-76  w76 V0 22459 2147483647
54434.2000 C floating2556-54434-60  w60 V0 41856 2147483647
54488.1000 C floating2557-54488-44  w44 V0 11306 2147483647
54576.7000 C floating2558-54577-53  w53 V0 13155 2147483647
54588.2000 C floating2559-54588-119  p119 V0 19879 2147483647
54589.2000 C floating2560-54589-36  c36 V0 18127 2147483647
54590.3000 C floating2561-54590-88  p88 V0 9409 2147483647
54628.2000 C floating2562-54628-113  p113 V0 49757 2147483647
54683.9000 C floating2563-54684-13  c13 V0 21513 2147483647
54686.4000 C floating2564-54686-84  t84 V0 12520 2147483647
54687.8000 C floating2565-54688-65  w65 V0 13125 2147483647
54802.6000 C floating2566-54803-51  w51 V0 27933 2147483647
54809.6000 C floating2567-54810-28  c28 V0 40673 2147483647
54817.3000 C floating2568-54817-9  c9 V0 14981 2147483647
54850.3000 C floating2569-54850-8  c8 V0 11380 2147483647
54860.0000 C floating2570-54860-63  w63 V0 19289 2147483647
54864.7000 C floating2571-54865-42  w42 V0 34148 2147483647
54869.2000 C floating2572-54869-93  p93 V0 23559 2147483647
54877.6000 C floating2573-54878-77  w77 V0 5291 2147483647
54914.5000 C floating2574-54914-118  p118 V0 9094 2147483647
54931.0000 C floating2575-54931-112  p112 V0 28582 2147483647
54932.9000 C floating2576-54933-105  p105 V0 13546 2147483647
54933.2000 C floating2577-54933-29  c29 V0 7579 2147483647
54936.6000 C floating2578-54937-25  c25 V0 25433 2147483647
54952.5000 C floating2579-54952-85  t85 V0 42550 2147483647
54955.7000 C floating2580-54956-70  w70 V0 32894 2147483647
54962.0000 C floating2581-54962-0  V0 V0 14623 2147483647
55050.7000 C floating2582-55051-31  c31 V0 28359 2147483647
55059.0000 C floating2583-55059-103  p103 V0 32000 2147483647
55060.9000 C floating2584-55061-11  c11 V0 46309 2147483647
55061.7000 C floating2585-55062-114  p114 V0 39427 2147483647
55062.0000 C floating2586-55062-96  p96 V0 6318 2147483647
55063.5000 C floating2587-55063-100  p100 V0 7850 2147483647
55076.1000 C floating2588-55076-94  p94 V0 21814 2147483647
55104.5000 C floating2589-55104-35  c35 V0 42244 2147483647
55124.1000 C floating2590-55124-91  p91 V0 9390 2147483647
55165.6000 C floating2591-55166-56  w56 V0 1945 2147483647
55168.0000 C floating2592-55168-99  p99 V0 26452 2147483647
55185.7000 C floating2593-55186-50  w50 V0 27979 2147483647
55196.1000 C floating2594-55196-10  c10 V0 15980 2147483647
55282.8000 C floating2595-55283-58  w58 V0 45289 2147483647
55313.4000 C floating2596-55313-12  c12 V0 32184 2147483647
55350.4000 C floating2597-55350-106  p106 V0 13915 2147483647
55351.5000 C floating2598-55351-33  c33 V0 15983 2147483647
55369.5000 C floating2599-55369-52  w52 V0 21872 2147483647
55375.0000 C floating2600-55375-40  c40 V0 35130 2147483647
55378.3000 C floating2601-55378-48  w48 V0 33536 2147483647
55382.8000 C floating2602-55383-80  w80 V0 4680 2147483647
55407.4000 C floating2603-55407-73  w73 V0 5404 2147483647
55457.7000 C floating2604-55458-61  w61 V0 3041 2147483647
55461.9000 C floating2605-55462-121  p121 V0 7142 2147483647
55477.5000 C floating2606-55477-97  p97 V0 19280 2147483647
55562.8000 C floating2607-55563-59  w59 V0 34424 2147483647
55582.5000 C floating2608-55582-38  c38 V0 30712 2147483647
55597.5000 C floating2609-55597-26  c26 V0 47855 2147483647
55618.7000 C floating2610-55619-47  w47 V0 18213 2147483647
55665.0000 C floating2611-55665-2  c2 V0 46544 2147483647
55687.1000 C floating2612-55687-55  w55 V0 30207 2147483647
55723.1000 C floating2613-55723-92  p92 V0 6023 2147483647
55751.1000 C floating2614-55751-19  c19 V0 19833 2147483647
55782.2000 C floating2615-55782-4  c4 V0 2808 2147483647
55784.2000 C floating2616-55784-23  c23 V0 1992 2147483647
55807.5000 C floating2617-55807-90  p90 V0 28275 2147483647
55814.6000 C floating2618-55815-37  c37 V0 3124 2147483647
55832.5000 C floating2619-55832-81  t81 V0 18933 2147483647
55855.8000 C floating2620-55856-64  w64 V0 4330 2147483647
55862.2000 C floating2621-55862-123  p123 V0 35298 2147483647
55866.0000 C floating2622-55866-98  p98 V0 34175 2147483647
55880.5000 C floating2623-55880-124  p124 V0 29407 2147483647
55888.7000 C floating2624-55889-68  w68 V0 1400 2147483647
55901.4000 C floating2625-55901-62  w62 V0 30400 2147483647
55903.5000 C floating2626-55903-46  w46 V0 28220 2147483647
55931.6000 C floating2627-55932-39  c39 V0 12955 2147483647
55945.1000 C floating2628-55945-43  w43 V0 18714 2147483647
55947.5000 C floating2629-55947-57  w57 V0 20100 2147483647
55993.2000 C floating2630-55993-67  w67 V0 18218 2147483647
56003.0000 C floating2631-56003-120  p120 V0 3928 2147483647
56022.6000 C floating2632-56023-117  p117 V0 39016 2147483647
56024.1000 C floating2633-56024-21  c21 V0 19613 2147483647
56033.3000 C floating2634-56033-30  c30 V0 41911 2147483647
56064.1000 C floating2635-56064-75  w75 V0 30181 2147483647
56070.7000 C floating2636-56071-110  p110 V0 41460 2147483647
56102.3000 C floating2637-56102-49  w49 V0 29708 2147483647
56123.0000 C floating2638-56123-78  w78 V0 29792 2147483647
56128.6000 C floating2639-56129-66  w66 V0 25122 2147483647
56152.9000 C floating2640-56153-126  p126 V0 47606 2147483647
56208.2000 C floating2641-56208-14  c14 V0 49419 2147483647
56211.5000 C floating2642-56211-87  p87 V0 29705 2147483647
